GUCY1B2	has relation to	Microcystic adenoma (morphologic abnormality)
PDK3	has relation to	Thyroid follicular adenoma (disorder)
PSMD14	has relation to	Kidney disease (disorder)
JAK3	has relation to	Acute myeloid leukemia with maturation, FAB M2 (disorder)
CACNA2D3	has relation to	Right ventricular failure (disorder)
PSMB7	has relation to	Boomerang dysplasia (disorder)
E2F5	has relation to	Pseudosarcomatous carcinoma (morphologic abnormality)
CUL4A	has relation to	Familial infantile myoclonic epilepsy (disorder)
PTGS1	has relation to	Neuromyelitis optica (disorder)
OTUD5	has relation to	Ewing's sarcoma (morphologic abnormality)
SNAP25	has relation to	Dystonia 16 (disorder)
ADRA2C	has relation to	Decreased respiratory function (finding)
KCNA7	has relation to	Hereditary disease (disorder)
PRSS22	has relation to	Primary dilated cardiomyopathy (disorder)
RPS29	has relation to	Myocardial ischemia (disorder)
POLD4	has relation to	Graft-versus-host disease (disorder)
TUBB6	has relation to	Benign occipital epilepsy of childhood - early onset variant (disorder)
AR	has relation to	Peripheral T-cell lymphoma (disorder)
GRIN2A	has relation to	Germ cell tumor (disorder)
SCN3A	has relation to	Migraine with aura (disorder)
PDCD1	has relation to	Clear cell carcinoma of kidney (disorder)
PTPRB	has relation to	Schizophrenia (disorder)
PTK6	has relation to	Carcinoma in situ of breast (disorder)
MTNR1B	has relation to	Neuroendocrine carcinoma (disorder)
ATP2A2	has relation to	Vertigo of central origin (disorder)
MYOD1	has relation to	Complete trisomy 21 syndrome (disorder)
MS4A1	has relation to	Klumpke-Déjerine paralysis (disorder)
SRC	has relation to	Disorder of glossopharyngeal nerve (disorder)
LCK	has relation to	Lymphosarcoma (disorder)
NDUFAF4	has relation to	Primary progressive multiple sclerosis (disorder)
HDAC8	has relation to	Neoplasm of prostate (disorder)
CCND1	has relation to	Marfan syndrome type 1 (disorder)
EARS2	has relation to	Neoplasm of esophagus (disorder)
CD274	has relation to	Familial malignant neoplasm of prostate (disorder)
GUCA1B	has relation to	Impaired cognition (finding)
CSNK1E	has relation to	Neoplasm (morphologic abnormality)
TOP1	has relation to	T-cell large granular lymphocytic leukemia (morphologic abnormality)
PDE3A	has relation to	Multiple myeloma (disorder)
TUBB4B	has relation to	Sickle cell-hemoglobin SS disease (disorder)
NDUFS5	has relation to	Malignant adenomatous neoplasm (disorder)
ADRA1B	has relation to	Crohn's disease of colon (disorder)
BCL2L1	has relation to	Thyroid follicular adenoma (disorder)
EPHA3	has relation to	Progressive supranuclear palsy (disorder)
POLD4	has relation to	Myeloproliferative disorder (disorder)
GRIA1	has relation to	Psychotic disorder (disorder)
CDK6	has relation to	Neoplasm of uterine cervix (disorder)
ABL1	has relation to	Sézary's disease (morphologic abnormality)
IMPDH1	has relation to	Malignant neoplasm of breast (disorder)
FAN1	has relation to	Carcinoma of colon (disorder)
GABRA6	has relation to	Glioma, malignant (morphologic abnormality)
POLE	has relation to	Diffuse non-Hodgkin's lymphoma, large cell (disorder)
CHD3	has relation to	Neoplasm of lung (disorder)
GUCY1B2	has relation to	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality)
CA1	has relation to	Juvenile myelomonocytic leukemia (disorder)
GABRG3	has relation to	Cystic fibrosis of the lung (disorder)
TUBB8	has relation to	Female pattern alopecia (disorder)
CHEK1	has relation to	Primary malignant neoplasm of brain (disorder)
ATIC	has relation to	Oculopharyngeal spinal muscular atrophy (disorder)
PSMD13	has relation to	Epithelioid leiomyosarcoma (morphologic abnormality)
RARA	has relation to	Acute promyelocytic leukemia, t(15;17)(q22;q11-12) (morphologic abnormality)
IMPDH2	has relation to	Systemic lupus erythematosus glomerulonephritis syndrome (disorder)
GLP1R	has relation to	Linear scleroderma (disorder)
KCNN2	has relation to	Ischemic encephalopathy (disorder)
GRIN2C	has relation to	Thalassemia intermedia (disorder)
PPAT	has relation to	Congenital iodine deficiency syndrome (disorder)
GCH1	has relation to	Carcinoma of breast (disorder)
AMELX	has relation to	Bulbospinal neuronopathy (disorder)
ATP1B2	has relation to	Amyotrophic lateral sclerosis (disorder)
DRD5	has relation to	Cardiac arrhythmia (disorder)
RPL13A	has relation to	Disorder of excessive somnolence (disorder)
POMC	has relation to	Tay-Sachs disease (disorder)
PSMC3	has relation to	Anorexia nervosa (disorder)
GABRG1	has relation to	Emberger syndrome (disorder)
GABRA5	has relation to	Disorder of digestive system (disorder)
KCNQ1	has relation to	Follicular lymphoma, grade 2 (morphologic abnormality)
ARAF	has relation to	Open-angle glaucoma (disorder)
GABRA3	has relation to	Gliosarcoma (morphologic abnormality)
TOP2B	has relation to	Gliosarcoma (morphologic abnormality)
CSF2RA	has relation to	Neoplasm of central nervous system (disorder)
GUCY1A2	has relation to	Generalized epilepsy with febrile seizures plus (disorder)
GABRQ	has relation to	Squamous cell carcinoma of larynx (disorder)
ATP1A4	has relation to	Neuroblastoma (morphologic abnormality)
OPRK1	has relation to	Triple negative malignant neoplasm of breast (disorder)
KDR	has relation to	Manic bipolar I disorder (disorder)
GABRA1	has relation to	Hodgkin's disease, lymphocytic depletion (disorder)
ADORA2B	has relation to	Severe acute respiratory syndrome (disorder)
RET	has relation to	Primary idiopathic dilated cardiomyopathy (disorder)
PIGM	has relation to	Progressive multiple sclerosis (disorder)
CSF3R	has relation to	Presenile dementia (disorder)
IMPA1	has relation to	Primary lateral sclerosis (disorder)
DRD3	has relation to	Neoplasm of peritoneum (disorder)
SCN4A	has relation to	Squamous cell carcinoma of esophagus (disorder)
CD40	has relation to	Amyotrophic lateral sclerosis (disorder)
CTLA4	has relation to	Nephrotic syndrome (disorder)
CACNG1	has relation to	Myeloproliferative disorder (morphologic abnormality)
GABRB2	has relation to	Hyperphosphatasemia with intellectual disability (disorder)
CERS1	has relation to	Pituitary carcinoma (morphologic abnormality)
PSMA2	has relation to	Papillary meningioma (morphologic abnormality)
POLD3	has relation to	Neoplasm of neck (disorder)
CHRNA4	has relation to	Hereditary disease (disorder)
POLR3C	has relation to	Medulloblastoma with extensive nodularity (morphologic abnormality)
TUBB3	has relation to	Dedifferentiated liposarcoma (morphologic abnormality)
EIF4B	has relation to	Malignant tertian fever (finding)
PSMD4	has relation to	Terminal ileitis (disorder)
ITGAV	has relation to	Crohn's disease (disorder)
RAE1	has relation to	Metaphyseal chondrodysplasia, McKusick type (disorder)
TRBC1	has relation to	Crohn's disease of colon (disorder)
MT-TE	has relation to	Neoplasm of esophagus (disorder)
UGT1A8	has relation to	Neoplasm of large intestine (disorder)
TOP2A	has relation to	Neoplasm of fallopian tube (disorder)
TUBB	has relation to	Primary malignant neoplasm of brain (disorder)
MTNR1A	has relation to	Neoplasm of large intestine (disorder)
HDAC10	has relation to	Collecting duct carcinoma of kidney (disorder)
BCR	has relation to	Arbovirus infection (disorder)
IMPDH2	has relation to	Schizoaffective disorder (disorder)
FRK	has relation to	Fucosidosis (disorder)
ADRA1D	has relation to	Premenstrual tension syndrome (disorder)
CD3G	has relation to	Malignant lymphoma, centroblastic type, follicular (disorder)
KIRREL2	has relation to	Autistic disorder of childhood onset (disorder)
IL5	has relation to	Malignant neoplastic disease (disorder)
OPRK1	has relation to	Familial malignant neoplasm of prostate (disorder)
HDAC6	has relation to	Behcet's syndrome (disorder)
GABRA2	has relation to	Angiosarcoma (disorder)
MAOA	has relation to	Congenital long QT syndrome (disorder)
ITGB5	has relation to	Ulcer of foot due to diabetes mellitus (disorder)
EGFR	has relation to	Wound botulism (disorder)
MMP13	has relation to	Type C thymoma (disorder)
ATP1A2	has relation to	Adenomatous polyposis coli (morphologic abnormality)
NR3C1	has relation to	Familial infantile myoclonic epilepsy (disorder)
NDUFA6	has relation to	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality)
GRIN3B	has relation to	Restless legs (disorder)
PIGN	has relation to	Aggressive fibromatosis (morphologic abnormality)
TUBA1B	has relation to	Ventricular tachycardia (disorder)
CTLA4	has relation to	Neoplasm, benign (morphologic abnormality)
OPRM1	has relation to	Postoperative complication (disorder)
HDAC1	has relation to	Pneumococcal infectious disease (disorder)
CCDC6	has relation to	Genetic disease (disorder)
GABRD	has relation to	Rheumatoid arthritis (disorder)
FCGRT	has relation to	Heart disease (disorder)
RPL10	has relation to	Pneumonia (disorder)
ADRM1	has relation to	Glioma (disorder)
GRIA2	has relation to	Aortic valve stenosis (disorder)
HADHB	has relation to	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality)
PDE6D	has relation to	Neoplasm of gallbladder (disorder)
PSMA5	has relation to	Gelastic seizure (disorder)
AR	has relation to	Oxyphilic adenocarcinoma (morphologic abnormality)
SBNO1	has relation to	Viral hepatitis type B (disorder)
RPS15A	has relation to	Ventricular tachyarrhythmia (disorder)
IL22	has relation to	Neoplasm of bladder (disorder)
FLT3	has relation to	Hereditary nephritis (disorder)
ACVR1B	has relation to	Hematopoietic neoplasm (morphologic abnormality)
RRM2B	has relation to	Malignant neoplasm of breast (disorder)
TUBA1C	has relation to	Schizophrenic disorders (disorder)
NDUFA10	has relation to	Obsessive-compulsive disorder (disorder)
EPHA1	has relation to	Sphingomyelin/cholesterol lipidosis (disorder)
TUBB3	has relation to	Myeloproliferative disorder (disorder)
AR	has relation to	Hematochezia (finding)
KCNV2	has relation to	Infantile eczema (disorder)
CACNA1F	has relation to	Malignant neoplasm of breast (disorder)
GABRA5	has relation to	Adult spinal muscular atrophy (disorder)
KCNH5	has relation to	Galactosylceramide beta-galactosidase deficiency (disorder)
IL2RA	has relation to	Morphea (disorder)
TGFB3	has relation to	Mixed glioma (morphologic abnormality)
SCN5A	has relation to	Aggressive fibromatosis (morphologic abnormality)
DNMT3A	has relation to	Leukemia, disease (disorder)
GABRG2	has relation to	Endometriosis (morphologic abnormality)
PPIA	has relation to	Neoplasm of breast (disorder)
GABRG2	has relation to	Acute myeloid leukemia without maturation (morphologic abnormality)
PRIM1	has relation to	Central retinal vein occlusion (disorder)
BASP1	has relation to	Ulcerative colitis (disorder)
TXNRD1	has relation to	Malignant neoplasm of pharynx (disorder)
POLD2	has relation to	Hodgkin's disease, mixed cellularity (disorder)
CACNB2	has relation to	Malignant tumor of stomach (disorder)
SCN2A	has relation to	Pituitary-dependent Cushing's disease (disorder)
GUCY1A2	has relation to	Squamous cell carcinoma (disorder)
LCK	has relation to	Myxoid leiomyosarcoma (morphologic abnormality)
GRIN2A	has relation to	Liver cell carcinoma (disorder)
PDGFRB	has relation to	Polycystic ovary (disorder)
GABRA6	has relation to	Candidemia (disorder)
RPL34	has relation to	Renal cell carcinoma, chromophobe cell (morphologic abnormality)
TUBB6	has relation to	Clear cell carcinoma of kidney (disorder)
IMPDH2	has relation to	Central serous chorioretinopathy (disorder)
PDPK1	has relation to	Carcinoma of breast (disorder)
MTNR1A	has relation to	Disorder of skin and/or subcutaneous tissue (disorder)
KDR	has relation to	Conduction disorder of the heart (disorder)
GABRG2	has relation to	Grand mal status (disorder)
APH1B	has relation to	Dyskinetic cerebral palsy (disorder)
TSHR	has relation to	Neoplasm of endometrium (disorder)
GRIA3	has relation to	Mononeuropathy due to diabetes mellitus (disorder)
TUBA1B	has relation to	Mononeuropathy (disorder)
PDGFRA	has relation to	Astrocytoma, anaplastic (morphologic abnormality)
TUBB4B	has relation to	Cyclical neutropenia (disorder)
EDAR	has relation to	Malignant neoplasm of brain (disorder)
HMGCL	has relation to	Terminal ileitis (disorder)
PDE8B	has relation to	Idiopathic aldosteronism (disorder)
OPRM1	has relation to	Pemphigus foliaceus (disorder)
PIK3CG	has relation to	Mononeuropathy due to diabetes mellitus (disorder)
SNAP25	has relation to	Reticulosarcoma (disorder)
PRG3	has relation to	Ischemic stroke (disorder)
ITGA4	has relation to	Chronic renal insufficiency (disorder)
TUBB1	has relation to	Biliary cirrhosis (disorder)
IFNAR1	has relation to	Hypotonic cerebral palsy (disorder)
RPS28	has relation to	Carcinoid tumor - argentaffin (morphologic abnormality)
CHRM3	has relation to	Schizophrenic disorders (disorder)
GALK1	has relation to	Genetic disease (disorder)
PDGFRB	has relation to	Perineal neuralgia (finding)
ACP5	has relation to	Neoplasm of head AND/OR neck (disorder)
APH1B	has relation to	Detrusor overactivity (disorder)
CACNA1F	has relation to	Mandibuloacral dysostosis co-occurrent with type B lipodystrophy (disorder)
KCNH3	has relation to	Acute megakaryoblastic leukemia (disorder)
PGR	has relation to	Follicular adenocarcinoma (morphologic abnormality)
MYH7	has relation to	Burkitt lymphoma/leukemia (morphologic abnormality)
SCN2A	has relation to	Neoplasm of rectum (disorder)
PDE8A	has relation to	Degenerative polyarthritis (disorder)
PDE4C	has relation to	Amyloid light-chain amyloidosis (disorder)
IHH	has relation to	Involutional paraphrenia (disorder)
PSMB2	has relation to	Hematopoietic neoplasm (morphologic abnormality)
EPHB2	has relation to	Renal failure syndrome (disorder)
CACNG1	has relation to	Histiocytic infiltrate (morphologic abnormality)
LOC106560211	has relation to	Neoplasm of central nervous system (disorder)
PSMC5	has relation to	Diffuse astrocytoma (morphologic abnormality)
AR	has relation to	Glioma (disorder)
IMPA1	has relation to	Idiopathic pulmonary arterial hypertension (disorder)
SDHB	has relation to	Serous cystadenoma (morphologic abnormality)
HDAC1	has relation to	Hodgkin lymphoma, lymphocyte depletion (morphologic abnormality)
GNA11	has relation to	Neoplasm of brain (disorder)
AR	has relation to	Acute myeloid leukemia without maturation (morphologic abnormality)
TUBB3	has relation to	Kidney disease (disorder)
CACNA1D	has relation to	Charcot-Marie-Tooth disease, type IB (disorder)
FKBP1A	has relation to	Pustular psoriasis of palms and soles (disorder)
ADRM1	has relation to	Liver cell carcinoma (disorder)
TUBB2A	has relation to	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality)
HLA-DRB1	has relation to	Glioma (morphologic abnormality)
FGFR1	has relation to	Reticulosarcoma morphology (morphologic abnormality)
GABRQ	has relation to	Gliosarcoma (morphologic abnormality)
PSMB9	has relation to	Malignant lymphoma (disorder)
FRK	has relation to	Infection caused by Leishmania tropica minor (disorder)
PRIM1	has relation to	Squamous cell carcinoma of mouth (disorder)
PSMB11	has relation to	Chronic prostatitis - chronic pelvic pain syndrome (disorder)
PSMB8	has relation to	Hemangiosarcoma (morphologic abnormality)
NDUFA13	has relation to	Respiratory failure without hypercapnia (disorder)
RPS3A	has relation to	Malignant tumor of esophagus (disorder)
ATP1A3	has relation to	Metabolic bone disease (disorder)
PRKCE	has relation to	Localized morphea (disorder)
PTGER1	has relation to	Malignant hematopoietic neoplasm (morphologic abnormality)
NR4A2	has relation to	Autistic disorder (disorder)
PTGDR	has relation to	Vidian neuralgia (disorder)
SEM1	has relation to	Epilepsy (disorder)
PSMA2	has relation to	Endogenous depression (disorder)
GUCY1A2	has relation to	Dystonic/rigid cerebral palsy (disorder)
SNAP25	has relation to	Neoplasm of brain (disorder)
IFNAR1	has relation to	Interdigitating dendritic cell sarcoma (disorder)
IL2RG	has relation to	Internal carotid artery stenosis (disorder)
GABBR1	has relation to	Factor VIII deficiency (disorder)
P2RY12	has relation to	Zellweger syndrome (disorder)
GABRA3	has relation to	Radiculitis (disorder)
PARP2	has relation to	Histiocytic infiltrate (morphologic abnormality)
BRDT	has relation to	Renal cell carcinoma (morphologic abnormality)
HEXA	has relation to	Liver cell carcinoma (disorder)
CD52	has relation to	Malignant tumor of urinary bladder (disorder)
BCR	has relation to	Age-related macular degeneration (disorder)
FGFR3	has relation to	Gastric atonia (disorder)
TUBB6	has relation to	Retinitis pigmentosa-deafness-ataxia syndrome (disorder)
PSMD7	has relation to	Degenerative disorder (disorder)
GABRG2	has relation to	Acute hypoxemic respiratory failure (disorder)
TUBB3	has relation to	Psychomotor epilepsy (disorder)
PIK3CD	has relation to	Acquired long QT syndrome (disorder)
KCNV1	has relation to	Anxiety (finding)
COL15A1	has relation to	Non-small cell lung cancer (disorder)
PSMB7	has relation to	Renal insufficiency (disorder)
ADRA1A	has relation to	Reticulosarcoma morphology (morphologic abnormality)
HDAC9	has relation to	Neuroblastoma (morphologic abnormality)
CACNG2	has relation to	Hirschsprung's disease (disorder)
PRKCQ	has relation to	Gliosarcoma (morphologic abnormality)
TUBA3C	has relation to	Mixed glioma (disorder)
XPO1	has relation to	Angiofollicular lymph node hyperplasia (morphologic abnormality)
LAMA3	has relation to	Myelosclerosis with myeloid metaplasia (morphologic abnormality)
SCN7A	has relation to	Pseudopelade (disorder)
SCN2A	has relation to	Severe acute respiratory syndrome (disorder)
PDE3B	has relation to	Genetic disease (disorder)
RPL38	has relation to	Intellectual functioning disability (finding)
CSF1R	has relation to	Split spinal cord malformation (disorder)
RPL7	has relation to	Disorder of cardiovascular system (disorder)
P2RY12	has relation to	Brief reactive psychosis (disorder)
PSMB10	has relation to	Normal pressure hydrocephalus (disorder)
IL2RB	has relation to	Hereditary disease (disorder)
ABL1	has relation to	Astrocytoma of cerebrum (disorder)
NDUFS2	has relation to	Seizure disorder (disorder)
MAP2K1	has relation to	Desmoplastic medulloblastoma (morphologic abnormality)
PIK3CD	has relation to	Premature ejaculation (finding)
RPL7	has relation to	Effects of high altitude (disorder)
DRD4	has relation to	Bursitis (disorder)
DRD2	has relation to	Basal cell adenocarcinoma (morphologic abnormality)
NPEPPS	has relation to	Congenital biliary atresia (disorder)
PARP2	has relation to	Angiofollicular lymph node hyperplasia (morphologic abnormality)
FAAH	has relation to	Pervasive developmental disorder (disorder)
HDAC2	has relation to	Pyruvate carboxylase deficiency (disorder)
HDAC4	has relation to	Erythroleukemia, FAB M6 (disorder)
EPHA4	has relation to	Malignant tumor of prostate (disorder)
TTN	has relation to	Familial restrictive cardiomyopathy (disorder)
PSMA1	has relation to	Autonomic neuropathy due to diabetes mellitus (disorder)
CFAP418	has relation to	Disorder of the peripheral nervous system (disorder)
HSP90AB1	has relation to	Neoplasm of neck (disorder)
FAAH	has relation to	Renal cell carcinoma (disorder)
CDK2	has relation to	Oat cell carcinoma (morphologic abnormality)
XDH	has relation to	Retinal dystrophy (disorder)
FGFR4	has relation to	Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
TGFBR2	has relation to	Neoplasm (morphologic abnormality)
CACNA1B	has relation to	Malignant tumor of prostate (disorder)
CDK4	has relation to	Intellectual functioning disability (finding)
IFNAR2	has relation to	Malignant tumor of pancreas (disorder)
CACNA1B	has relation to	Metabolic syndrome X (disorder)
PDE4A	has relation to	Colitis (disorder)
APAF1	has relation to	Malignant tumor of vulva (disorder)
SCN8A	has relation to	Opioid abuse (disorder)
SLC6A4	has relation to	Primary ovarian failure (disorder)
IL2RA	has relation to	Bipolar I disorder, most recent episode manic (disorder)
TUBB	has relation to	Bacterial infectious disease (disorder)
PDGFRB	has relation to	Congestive cardiomyopathy (disorder)
CACNA1E	has relation to	Vitreoretinal degeneration (disorder)
GABRG1	has relation to	Pediatric failure to thrive (disorder)
POLE3	has relation to	Neoplasm of pancreas (disorder)
GRM5	has relation to	Classic medulloblastoma (morphologic abnormality)
PSMB4	has relation to	Abdominal migraine (disorder)
POLD1	has relation to	Renal cell carcinoma (morphologic abnormality)
PRKCD	has relation to	Neoplasm of bladder (disorder)
MAPK11	has relation to	Hepatocellular carcinoma (morphologic abnormality)
CSF1R	has relation to	Cowden syndrome (disorder)
GABRA1	has relation to	Ocular myasthenia (disorder)
FKBP6	has relation to	Glioma, malignant (morphologic abnormality)
MTNR1B	has relation to	Malignant tumor of head and/or neck (disorder)
POLA2	has relation to	Glioma, malignant (morphologic abnormality)
RPL22	has relation to	Sudden infant death syndrome (finding)
ADORA2A	has relation to	Neoplasm of stomach (disorder)
FNTB	has relation to	Fibromyositis (disorder)
TUBA3E	has relation to	Mixed oligoastrocytoma (morphologic abnormality)
ATP4B	has relation to	Non-alcoholic fatty liver (disorder)
PSEN2	has relation to	Precursor cell lymphoblastic leukemia (morphologic abnormality)
BMX	has relation to	Myelodysplastic syndrome with excess blasts (morphologic abnormality)
FDPS	has relation to	Dyskeratosis congenita (disorder)
CNR1	has relation to	Polycystic ovary syndrome (disorder)
HDAC1	has relation to	Attention deficit hyperactivity disorder (disorder)
TLR9	has relation to	Disorder of kidney due to diabetes mellitus (disorder)
TYMS	has relation to	Aneurysm of anterior communicating artery (disorder)
HIBCH	has relation to	Roussy-Lévy syndrome (disorder)
CACNB3	has relation to	Neoplasm of urethra (disorder)
CD274	has relation to	Ependymoma, anaplastic (morphologic abnormality)
TRPM8	has relation to	Factor IX deficiency (disorder)
GRIA3	has relation to	Von Hippel-Lindau syndrome (disorder)
BCL9	has relation to	Burkitt's lymphoma (disorder)
PALS1	has relation to	Migraine (disorder)
ENG	has relation to	Infertile (finding)
UCP3	has relation to	Acute myeloid leukemia without maturation, FAB M1 (disorder)
EPHB3	has relation to	Neuroblastoma (morphologic abnormality)
SLC29A1	has relation to	Benign neoplastic disease (disorder)
SSTR1	has relation to	Viral hepatitis type C (disorder)
NDUFV3	has relation to	Tumor necrosis factor receptor-associated periodic fever syndrome (disorder)
JAK2	has relation to	Pseudohypoaldosteronism, type 1 (disorder)
KCNH6	has relation to	Smith-Lemli-Opitz syndrome (disorder)
PSMB2	has relation to	Myelosclerosis with myeloid metaplasia (disorder)
NDUFS3	has relation to	Glomerulonephritis (disorder)
AVPR1A	has relation to	Benign neoplasm of brain (disorder)
AR	has relation to	Hepatic fibrosis (disorder)
SCN5A	has relation to	Retinitis pigmentosa (disorder)
FLT1	has relation to	Sjögren-Larsson syndrome (disorder)
ADRM1	has relation to	Giant cell glioblastoma (morphologic abnormality)
POLE	has relation to	Cerebrovascular accident (disorder)
IL18	has relation to	Neoplasm of breast (disorder)
MMP1	has relation to	Becker muscular dystrophy (disorder)
PTK2	has relation to	Brief reactive psychosis (disorder)
KCNH4	has relation to	Persistent atrial fibrillation (disorder)
TNNI3	has relation to	Senile dementia with paranoia (disorder)
TUBB2A	has relation to	Venous retinal branch occlusion (disorder)
IRF4	has relation to	Non-small cell lung cancer (disorder)
LYN	has relation to	Recurrent major depressive episodes (disorder)
RPLP0	has relation to	Cannabis dependence (disorder)
DNPEP	has relation to	Distal spinal muscular atrophy (disorder)
SCN4A	has relation to	Malignant mesothelioma of pleura (disorder)
TUBB8	has relation to	Microphthalmia with brain and digit anomaly (disorder)
NDUFA10	has relation to	Tonic seizure (finding)
PTPRC	has relation to	Carcinomatosis (disorder)
ITGB1	has relation to	Protoplasmic astrocytoma (morphologic abnormality)
TUBB3	has relation to	Schizophrenia (disorder)
GABRA5	has relation to	Liver cell carcinoma (disorder)
ZMYM3	has relation to	Neoplasm of urethra (disorder)
EPHB6	has relation to	Neoplasm of large intestine (disorder)
CACNG3	has relation to	Cerebellar ataxia (disorder)
ULK2	has relation to	Thyroid follicular adenoma (disorder)
PIK3CA	has relation to	Hereditary disease (disorder)
PDE4D	has relation to	Malignant neoplasm of breast (disorder)
MMP7	has relation to	Bipolar I disorder, most recent episode manic (disorder)
KIF5A	has relation to	Benign neoplastic disease (disorder)
CHRM2	has relation to	Fibromyalgia (disorder)
SCN1A	has relation to	Waldenström macroglobulinemia (disorder)
PDCD1	has relation to	Intellectual functioning disability (finding)
BCL2	has relation to	Neoplasm of lung (disorder)
RPL39	has relation to	Neoplasm of thyroid gland (disorder)
NR3C1	has relation to	Aggressive systemic mastocytosis (morphologic abnormality)
CA7	has relation to	Growth delay due to insulin-like growth factor I resistance (disorder)
MMP8	has relation to	Nonbacterial verrucal endocardiosis (disorder)
RARB	has relation to	Right ventricular failure (disorder)
PTGS2	has relation to	Viral disease (disorder)
NDUFB3	has relation to	Fanconi syndrome (disorder)
DLEC1	has relation to	Follicular lymphoma, grade 2 (morphologic abnormality)
SV2A	has relation to	Spinal cord disorder (disorder)
GABRP	has relation to	Perineal neuralgia (finding)
ATP4B	has relation to	Follicular lymphoma, grade 1 (morphologic abnormality)
S1PR2	has relation to	Viral disease (disorder)
F13A1	has relation to	Depressive disorder (disorder)
CTH	has relation to	Cocaine dependence (disorder)
PSMD12	has relation to	Papillary renal cell carcinoma (disorder)
NR3C1	has relation to	Post-prandial hypoglycemia (disorder)
PSMD3	has relation to	Substance abuse (disorder)
CD79A	has relation to	Osteopetrosis (disorder)
PPIA	has relation to	Macroglobulinemia (disorder)
TUBA1A	has relation to	Posttraumatic stress disorder (disorder)
CALCA	has relation to	Disease (disorder)
RPL23	has relation to	Aase syndrome (disorder)
TRPV1	has relation to	Neoplasm of ureter (disorder)
ALDH5A1	has relation to	Neoplasm of large intestine (disorder)
PSMD2	has relation to	Non-small cell lung cancer (disorder)
GRM6	has relation to	Epithelioid sarcoma (disorder)
RPL36A	has relation to	Non-small cell lung cancer (disorder)
LOC122152296	has relation to	Malignant neoplastic disease (disorder)
FGFR1	has relation to	Neoplasm of neck (disorder)
CDK2	has relation to	Genetic disease (disorder)
HTR4	has relation to	Clear cell carcinoma of kidney (disorder)
SSTR4	has relation to	Milk alkali syndrome (disorder)
GHSR	has relation to	Terminal ileitis (disorder)
CASP9	has relation to	Hodgkin lymphoma, nodular lymphocyte predominance (disorder)
NAE1	has relation to	Degenerative polyarthritis (disorder)
PDCD1	has relation to	Gastrointestinal stromal sarcoma (morphologic abnormality)
SCN8A	has relation to	Alcoholism (disorder)
LRAT	has relation to	Joubert syndrome (disorder)
TUBA3C	has relation to	Intracranial tumor (disorder)
PRIM2	has relation to	Amyotrophic lateral sclerosis (disorder)
CACNG2	has relation to	Malignant lymphoma, centroblastic type, follicular (disorder)
CD40	has relation to	Essential hypertension (disorder)
ADRA2B	has relation to	Severe acute respiratory syndrome (disorder)
TTN-AS1	has relation to	Benign neoplastic disease (disorder)
TCIRG1	has relation to	Genetic disease (disorder)
NDUFV1	has relation to	Actinic keratosis (morphologic abnormality)
UGT1A4	has relation to	Mixed pineocytoma-pineoblastoma (morphologic abnormality)
ADRB3	has relation to	Ewing sarcoma / peripheral neuroectodermal tumor (morphologic abnormality)
OPRM1	has relation to	Polycythemia vera (disorder)
CACNB3	has relation to	Schizophrenia (disorder)
KIF22	has relation to	Chronic lymphoid leukemia, disease (disorder)
COL4A3	has relation to	Neoplasm of breast (disorder)
EGFR	has relation to	Myocarditis (disorder)
POLA2	has relation to	Bronchopulmonary dysplasia of newborn (disorder)
GABRG2	has relation to	Acute myeloid leukemia with maturation (morphologic abnormality)
SV2A	has relation to	Triple negative malignant neoplasm of breast (disorder)
GABRA3	has relation to	Congenital myopathy with fiber type disproportion (disorder)
KIR2DL1	has relation to	Gastrointestinal stromal tumor (disorder)
IL2RA	has relation to	Pneumonitis (disorder)
MS4A1	has relation to	Pharyngitis (disorder)
CXCL1	has relation to	Malignant lymphoma (disorder)
JUP	has relation to	Peripheral neuroectodermal tumor (morphologic abnormality)
IL2RG	has relation to	Cone dystrophy (disorder)
TOP1	has relation to	Mast cell disorder (disorder)
HTR1D	has relation to	Juvenile onset Huntington's disease (disorder)
FLT1	has relation to	Acute renal insufficiency (disorder)
GABRG3	has relation to	Involutional paraphrenia (disorder)
GABRG2	has relation to	Polyglandular activity in multiple endocrine adenomatosis (disorder)
STING1	has relation to	Kaposi's sarcoma (disorder)
DPYD	has relation to	Seasonal allergy (finding)
RPL38	has relation to	Allergic rhinitis caused by pollen (disorder)
NTRK1	has relation to	Inborn error of metabolism (disorder)
POLE2	has relation to	Bipolar I disorder, most recent episode manic (disorder)
MMP7	has relation to	Sézary's disease (disorder)
PAX6	has relation to	Spindle cell sarcoma (morphologic abnormality)
EPB41L1	has relation to	Hereditary disease (disorder)
SMO	has relation to	Inflammation of small intestine (disorder)
PRKCB	has relation to	Migraine variants (disorder)
CACNA1I	has relation to	Genetic disease (disorder)
RPS3	has relation to	Epilepsy (disorder)
GABRB1	has relation to	Becker muscular dystrophy (disorder)
SLC6A2	has relation to	Genetic disease (disorder)
